,adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
897,False,/lK1zWi7EpBIFaGJBf0Y7jjemZe2.jpg,"[27, 53]",1362315,The Hand That Rocks the Cradle,en,The Hand That Rocks the Cradle,Suburban couple Caitlin and Miguel hire the seemingly sweet Polly to take care of their newborn baby. But Polly's true motives have little to do with singing lullabies.,4.3433,/qnLwCl7HPprx3OQCPXHIRZXOfPw.jpg,2025-10-16,False,False,5.77,200
898,False,/e77LAFvZq5KteWsKxuc5nP9B6OD.jpg,"[27, 53]",760161,Orphan: First Kill,en,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",4.3353,/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,2022-07-27,False,False,6.599,2302
899,False,/wSZbtiFIK1fkKZdSRtn2kz2Ttfd.jpg,"[28, 35, 80]",1139817,Officer Black Belt,ko,무도실무관,A talented martial artist who can't walk past a person in need unites with a probation officer to fight and prevent crime as a martial arts officer.,4.3349,/pWOiCearczq7zmWo4ASbUIF6HYS.jpg,2024-09-12,False,False,7.7,362
900,False,/vh5FIqfosYaLWxCmZfSPjgUWWfn.jpg,"[27, 10749, 35]",1302916,Heart Eyes,en,Heart Eyes,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",4.326,/ebqttF1Vjgde6uSFBEw9mta7Hd3.jpg,2025-02-06,False,False,6.278,530
901,False,/8sPxa4sdRvjgRG3GgkO8RQxUR9P.jpg,"[27, 10749, 18]",791177,Bones and All,en,Bones and All,"Abandoned by her father, a young woman embarks on a thousand-mile odyssey through the backroads of America where she meets a disenfranchised drifter. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.",4.3255,/dBQuk2LkHjrDsSjueirPQg96GCc.jpg,2022-11-18,False,False,7.011,1634
902,False,/kti9ufHhCKaOLjg2to4RKfrlkmh.jpg,"[16, 28, 14]",1263421,Baki Hanma VS Kengan Ashura,ja,範馬刃牙VSケンガンアシュラ,"It's the ultimate showdown. The toughest fighters from ""Baki Hanma"" and ""Kengan Ashura"" clash in this unprecedented, hard-hitting martial arts crossover.",4.3252,/etbHJxil0wHvYOCmibzFLsMcl2C.jpg,2024-06-05,False,False,7.675,386
903,False,/wG2WlIxdYDTdFrHm4WUj6oOjjQS.jpg,"[28, 14, 12, 878]",626412,Alienoid: Return to the Future,ko,외계+인 2부,"Ean has a critical mission to return to the future to save everyone. However, she becomes trapped in the distant past while trying to prevent the escape of alien prisoners who are locked up in the bodies of humans. Meanwhile, Muruk, who helps Ean escape various predicaments, is unnerved when he begins sensing the presence of a strange being in his body. Traveling through the centuries, they are trying to prevent the explosion of the haava.",4.3252,/4RClncz0GTKPZzSAcAalHCw0h3g.jpg,2024-01-10,False,False,6.64,833
904,False,/7mQ13AV4qd6A43XxXfSoyYQMzhh.jpg,"[35, 28]",1094138,Jackpot!,en,Jackpot!,"In the near future, a 'Grand Lottery' has been established - the catch: kill the winner before sundown to legally claim their multi-billion dollar jackpot. When Katie Kim mistakenly finds herself with the winning ticket, she reluctantly joins forces with amateur lottery protection agent Noel Cassidy who must get her to sundown in exchange for a piece of her prize.",4.3223,/7vv0NTaQGOO7M5ZMerp1vMFJsby.jpg,2024-08-13,False,False,6.375,794
905,False,/f5o7KiOdcM9mqbobPbLDFcVqjcy.jpg,"[16, 28, 80, 9648, 10749, 53]",662638,Detective Conan: The Scarlet Bullet,ja,名探偵コナン 緋色の弾丸,"At the opening ceremony of the WSG (World Sports Games) Tokyo Games, a sports festival held once every four years, it is announced that the world's first vacuum superconducting maglev with a maximum speed of 1,000 kilometers per hour will open. While attracting attention from around the world, top executives of large companies are kidnapped from the party venue where WSG tournament sponsors gather. Conan moves toward a solution and eventually finds a connection with the WSG abduction case that occurred 15 years ago in Boston, USA.",4.3198,/wowJzvF1KqEFSZoArkgngRy1r4L.jpg,2021-04-16,False,False,6.5,102
906,False,/tG5ZSx57zkijfK975aENinlOdIy.jpg,"[27, 53]",1049942,Bambi: The Reckoning,en,Bambi: The Reckoning,"After a mother and son get in a car wreck, they soon become hunted by Bambi, a mutated grief-stricken deer on a deadly rampage seeking revenge for the death of his mother and wife.",4.3124,/8oBbWxWDJrrDtNkmd0OzZpPFFUR.jpg,2025-07-11,False,False,5.5,156
907,False,/a8tH0jl37366bLVyPB08dncgqqd.jpg,"[10751, 35]",654974,Home Sweet Home Alone,en,Home Sweet Home Alone,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",4.3034,/fP3VvqUjEBjawxZHL4sYCq2ZdJD.jpg,2021-11-11,False,False,4.873,695
908,False,/kutrMwSVEcGFn5F0fUJYYRPzuxn.jpg,"[28, 35, 10751]",1048241,My Spy The Eternal City,en,My Spy The Eternal City,"JJ, a veteran CIA agent, reunites with his protégé Sophie, in order to prevent a catastrophic nuclear plot targeting the Vatican.",4.2987,/fRBfkzSrcyrnUfVgpEtTurEEiac.jpg,2024-07-18,False,False,6.546,464
909,False,/tRUWudISYy3vMFAT7p3ebkTDTpH.jpg,"[36, 18]",1287322,Christy,en,Christy,"Christy Martin never imagined life beyond her small-town roots in West Virginia—until she discovered a knack for punching people. Fueled by grit, raw determination, and an unshakable desire to win, she charges into the world of boxing under the guidance of her trainer and manager-turned-husband, Jim. But while Christy flaunts a fiery persona in the ring, her toughest battles unfold outside it—confronting family, identity, and a relationship that just might become life-or-death.",4.2917,/dYQ63YbeHgaukE7I2d3cC9Lnoor.jpg,2025-10-27,False,False,7.1,176
910,False,/8UOAYjhwSF3aPZhm6wgLuyHRyrR.jpg,"[37, 18]",932086,Horizon: An American Saga - Chapter 1,en,Horizon: An American Saga - Chapter 1,"In 1859, families discover the lure of the Old West as they settle in territories from Wyoming to Kansas. Meanwhile, a gruff cowboy finds himself on the run with a prostitute and a young boy after killing a fellow gunman.",4.2788,/posWMQwX1HCIK26TGL3niJp5fg0.jpg,2024-06-26,False,False,6.817,652
911,False,/lOSdUkGQmbAl5JQ3QoHqBZUbZhC.jpg,"[53, 28, 878]",775996,Outside the Wire,en,Outside the Wire,"In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device.",4.2753,/6XYLiMxHAaCsoyrVo38LBWMw2p8.jpg,2021-01-15,False,False,6.356,1934
912,False,/q9bvjUkpKltPE0S9oxci2pmD1Zx.jpg,"[878, 28]",1309012,Altered,en,Altered,"In an alternate present, genetically enhanced humans dominate society. Outcasts Leon and Chloe fight for justice against corrupt politicians exploiting genetic disparity, risking everything to challenge the oppressive system.",4.274,/6QlAcGRaUrgHcZ4WTBh5lsPnzKx.jpg,2025-09-18,False,False,5.839,112
913,False,/9IHZeCusOd7RUaQpUrQJlKqjsUZ.jpg,"[9648, 53, 80]",1290879,The Woman in Cabin 10,en,The Woman in Cabin 10,"On a lavish yacht for an assignment, a journalist sees a passenger go overboard. But when no one believes her, she risks her life to uncover the truth.",4.2691,/4kpdyePOlcELQQJcxXPF5GB1Adw.jpg,2025-10-09,False,False,6.185,1022
914,False,/kN8SMfKfca655F97pqRnWPmFAiZ.jpg,"[18, 10749]",550231,The Secret: Dare to Dream,en,The Secret: Dare to Dream,"A widow with three children hires a handyman to fix her house during a major storm. When not doing home repairs, he shares his philosophy of believing in the power of the universe to deliver what we want.",4.2651,/5mCqEeBA0MW7H6akFrFQXJu68rU.jpg,2020-04-16,False,False,7.305,661
915,False,/wqlwSAATTZTYA60OSeTKsj4ChZh.jpg,"[27, 53]",830788,The Invitation,en,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",4.2642,/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,2022-08-24,False,False,5.991,962
916,False,/n4elrbXCYyhBGHuw3YrUHbwmQBo.jpg,"[18, 35, 10749]",800939,Ticket to Paradise,en,Ticket to Paradise,Divorced couple Georgia and David find themselves on a shared mission: they team up and travel to Bali to stop their daughter Lily from making the same mistake they once made 25 years ago.,4.2639,/1tzERH50P5c2mFWtLbgixzLZS1L.jpg,2022-09-08,False,False,6.424,1393
917,False,/o3U4733mGsmieBeqs4Sw2ze6n53.jpg,"[14, 12, 10751]",245842,The King's Daughter,en,The King's Daughter,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature.",4.2528,/sZ3ZxAjy26ZEo3WM4JFdOkoE5sS.jpg,2022-01-21,False,False,6.994,722
918,False,/721p2lNSGp2iSlUUukZwCzEKrnn.jpg,"[53, 878]",1023915,2073,en,2073,"Inspired by Chris Marker's iconic 1962 featurette La Jetée; the year is 2073—a not-so-distant dystopian future—and the setting is New San Francisco, the scorched-earth tech-dominant police state where democracy and personal freedom have been well and truly obliterated.",4.2524,/l67ir3kU53FYd6Vjwhqrkih1H1P.jpg,2024-12-27,False,False,6.784,118
919,False,/fuuZFPc8x6gQ8mLGoBp9vrmcQMT.jpg,[27],610253,Halloween Kills,en,Halloween Kills,"Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from their last encounter, she inspires her daughter Karen, her granddaughter Allyson, and all of Haddonfield to rise up against the unstoppable monster.",4.247,/ir9eyz1mtgsohjvo7UYtqUfFuES.jpg,2021-10-14,False,False,6.408,2906
920,False,/pERcOAR1Teg4sLDDqRXj1TBjVsn.jpg,"[28, 18, 36]",980026,The Promised Land,da,Bastarden,"Denmark, 1755. Captain Ludvig Kahlen sets out to conquer a Danish heath reputed to be uncultivable, with an impossible goal: to establish a colony in the name of the king, in exchange for a royal title. A single-minded ambition that the ruthless lord of the region will relentlessly seek to put down. Kahlen's fate hangs in the balance: will his endevours bring him wealth and honour, or cost him his life...?",4.2433,/okVwls2laPGOsLKKhXQCEiTBwpw.jpg,2023-10-05,False,False,7.678,580
921,False,/7bIWKyWdT04HTY3PqLETT8CH7jo.jpg,"[28, 80, 53, 9648]",974453,Absolution,en,Absolution,"An aging ex-boxer gangster working as muscle for a Boston crime boss receives an upsetting diagnosis.  Despite a faltering memory, he attempts to rectify the sins of his past and reconnect with his estranged children. He is determined to leave a positive legacy for his grandson, but the criminal underworld isn’t done with him and won’t loosen their grip willingly.",4.2405,/gt70JOD9xsPlpJnuBJAWdOT4yRg.jpg,2024-10-31,False,False,5.895,521
922,False,/md848EEPm3dHZOqwGxxTVwH2vu5.jpg,"[18, 36]",906126,Society of the Snow,es,La sociedad de la nieve,"On October 13, 1972, Uruguayan Air Force Flight 571, chartered to take a rugby team to Chile, crashes into a glacier in the heart of the Andes.",4.2401,/2e853FDVSIso600RqAMunPxiZjq.jpg,2023-12-15,False,False,7.971,3494
923,False,/3ULzK4XTSC1wal11K7459fxnjjA.jpg,"[53, 27]",482373,Don't Breathe 2,en,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",4.2389,/aOu6PJVO9RyGAzdUwG6fupu0gpz.jpg,2021-08-12,False,False,6.996,2827
924,False,/fbTxsnJcQwuwzCEu9VEiU9lV75Y.jpg,"[28, 53, 80]",645788,The Protégé,en,The Protégé,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.",4.2268,/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,2021-08-19,False,False,6.554,1148
925,False,/yjZM4QrgA7PqX18Es6DxvJQH3ba.jpg,"[28, 14, 27, 35, 53]",755566,Day Shift,en,Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,4.2262,/tkl7n5r542S40hnYDI27lGNCACu.jpg,2022-08-05,False,False,6.74,2201
926,False,/mGwzJbtX6zU0SdtxeHn1sNNK8JW.jpg,"[28, 18, 53, 80]",849869,Kill Boksoon,ko,길복순,"At work, she's a renowned assassin. At home, she's a single mom to a teenage daughter. Killing? That's easy. It's parenting that's the hard part.",4.2245,/taYgn3RRpCGlTGdaGQvnSIOzXFy.jpg,2023-02-18,False,False,6.876,541
927,False,/pfcj8IYB5bK8RTWiHwOCGfIzVw6.jpg,"[18, 14, 53]",845222,Kingdom: Ashin of the North,ko,킹덤: 아신전,"Tragedy, betrayal and a mysterious discovery fuel a woman's vengeance for the loss of her tribe and family.",4.2235,/piGZDwFW4urLYDWGiYJMrt6hdCS.jpg,2021-07-23,False,False,7.1,626
928,False,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,"[27, 53, 28]",643586,Willy's Wonderland,en,Willy's Wonderland,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",4.2209,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,2021-02-12,False,False,5.98,1139
929,False,/bXdCpL1A1mW2sEBiTmYYFnb10XN.jpg,"[35, 10749]",583083,The Kissing Booth 2,en,The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",4.2193,/mb7wQv0adK3kjOUr9n93mANHhPJ.jpg,2020-07-24,False,False,7.607,5136
930,False,/n36zycrAqHn2uzx65IeAdnsZcMj.jpg,"[35, 18]",1159206,Father Mother Sister Brother,en,Father Mother Sister Brother,"Estranged siblings reunite after years apart, forced to confront unresolved tensions and reevaluate their strained relationships with their emotionally distant parents.",4.2123,/96O3Ol3f2veMxAxYqsML8rOumB9.jpg,2025-12-01,False,False,6.401,282
931,False,/jIkH6cy0Haa1cyitn6gtKmE3lxu.jpg,"[53, 80, 28]",738652,Copshop,en,Copshop,"On the run from a lethal assassin, a wily con artist devises a scheme to hide out inside a small-town police station. However, when the hit man turns up at the precinct, an unsuspecting rookie cop finds herself caught in the crosshairs.",4.2084,/9LEWWWEhS7SZXFDuH1YYhs0VFct.jpg,2021-09-09,False,False,6.3,913
932,False,/c8jqJ502BzvkCXy2enrao1PuQEE.jpg,[99],1015606,Obi-Wan Kenobi: A Jedi's Return,en,Obi-Wan Kenobi: A Jedi's Return,"This special explores the return of Obi-Wan Kenobi and Anakin Skywalker to the screen, as well as Ewan McGregor and Hayden Christensen to their classic roles. Director Deborah Chow leads the cast and crew as they create new heroes and villains that live alongside new incarnations of beloved Star Wars characters, and an epic story that dramatically bridges the saga films.",4.1979,/vQGgvXjoMZf8x1m3BHsMxVXPyck.jpg,2022-09-07,False,False,6.789,1014
933,False,/40WhgHxqkVPJeFIGeVFF48DB5e5.jpg,"[16, 878, 10751, 35]",482321,Ron's Gone Wrong,en,Ron's Gone Wrong,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",4.1902,/plzgQAXIEHm4Y92ktxU6fedUc0x.jpg,2021-10-14,False,False,7.862,2016
934,False,/AbaRJXNmyLjG4tY48k2fhNNmuW4.jpg,"[35, 10749]",1337562,Splitsville,en,Splitsville,"After Ashley asks for a divorce, good-natured Carey runs to his friends, Julie and Paul, for support. He’s shocked to discover that the secret to their happiness is an open marriage, that is until Carey crosses the line and throws all of their relationships into chaos.",4.1892,/gxCv6kUdywxYzIXX6xYcmX5APUV.jpg,2025-08-21,False,False,6.329,208
935,False,/jjXnYpRQMqzylAmYqKL7VFa3l9w.jpg,"[80, 18, 53, 9648]",799876,The Outfit,en,The Outfit,"Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",4.1855,/lZa5EB6PVJBT5mxhgZS5ftqdAm6.jpg,2022-02-25,False,False,7.085,1359
936,False,/rVkptIl9QkhpB5xM6BnUAHOJ43b.jpg,"[10749, 18, 9648, 53]",505379,Rebecca,en,Rebecca,"After a whirlwind romance with a wealthy widower, a naïve bride moves to his family estate but can't escape the haunting shadow of his late wife.",4.1711,/kGhllBArW7ImDycSMIG5bj6GEPL.jpg,2020-10-16,False,False,6.3,1172
